job_title,required_skills,experience,min_experience,max_experience,skills_list
DevOps Engineer,"AWS, Docker, Kubernetes, popular, our",2-9 years,2,9,"['aws', 'docker', 'kubernetes', 'popular', 'our']"
Frontend Developer,"JavaScript, React, HTML/CSS, money, parent",0-3 years,0,3,"['javascript', 'react', 'html/css', 'money', 'parent']"
DevOps Engineer,"AWS, Docker, Kubernetes, would, official",1-3 years,1,3,"['aws', 'docker', 'kubernetes', 'would', 'official']"
DevOps Engineer,"AWS, Docker, Kubernetes, soldier, work",4-5 years,4,5,"['aws', 'docker', 'kubernetes', 'soldier', 'work']"
DevOps Engineer,"AWS, Docker, Kubernetes, power, since",4-7 years,4,7,"['aws', 'docker', 'kubernetes', 'power', 'since']"
DevOps Engineer,"AWS, Docker, Kubernetes, man, energy",1-7 years,1,7,"['aws', 'docker', 'kubernetes', 'man', 'energy']"
DevOps Engineer,"AWS, Docker, Kubernetes, less, production",4-6 years,4,6,"['aws', 'docker', 'kubernetes', 'less', 'production']"
Frontend Developer,"JavaScript, React, HTML/CSS, major, significant",5-10 years,5,10,"['javascript', 'react', 'html/css', 'major', 'significant']"
DevOps Engineer,"AWS, Docker, Kubernetes, TV, fire",3-4 years,3,4,"['aws', 'docker', 'kubernetes', 'tv', 'fire']"
DevOps Engineer,"AWS, Docker, Kubernetes, body, learn",4-8 years,4,8,"['aws', 'docker', 'kubernetes', 'body', 'learn']"
Frontend Developer,"JavaScript, React, HTML/CSS, former, phone",0-6 years,0,6,"['javascript', 'react', 'html/css', 'former', 'phone']"
DevOps Engineer,"AWS, Docker, Kubernetes, detail, little",1-4 years,1,4,"['aws', 'docker', 'kubernetes', 'detail', 'little']"
Frontend Developer,"JavaScript, React, HTML/CSS, parent, however",3-6 years,3,6,"['javascript', 'react', 'html/css', 'parent', 'however']"
DevOps Engineer,"AWS, Docker, Kubernetes, home, something",0-4 years,0,4,"['aws', 'docker', 'kubernetes', 'home', 'something']"
Frontend Developer,"JavaScript, React, HTML/CSS, professional, western",4-4 years,4,4,"['javascript', 'react', 'html/css', 'professional', 'western']"
DevOps Engineer,"AWS, Docker, Kubernetes, outside, pick",3-3 years,3,3,"['aws', 'docker', 'kubernetes', 'outside', 'pick']"
Frontend Developer,"JavaScript, React, HTML/CSS, option, rather",4-9 years,4,9,"['javascript', 'react', 'html/css', 'option', 'rather']"
DevOps Engineer,"AWS, Docker, Kubernetes, ok, summer",4-8 years,4,8,"['aws', 'docker', 'kubernetes', 'ok', 'summer']"
Frontend Developer,"JavaScript, React, HTML/CSS, kid, watch",1-6 years,1,6,"['javascript', 'react', 'html/css', 'kid', 'watch']"
Frontend Developer,"JavaScript, React, HTML/CSS, everybody, citizen",4-2 years,4,2,"['javascript', 'react', 'html/css', 'everybody', 'citizen']"
Frontend Developer,"JavaScript, React, HTML/CSS, house, certain",4-9 years,4,9,"['javascript', 'react', 'html/css', 'house', 'certain']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, customer, control",2-5 years,2,5,"['python', 'sql', 'machine learning', 'pandas', 'customer', 'control']"
Frontend Developer,"JavaScript, React, HTML/CSS, away, moment",3-6 years,3,6,"['javascript', 'react', 'html/css', 'away', 'moment']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, yourself, fly",4-2 years,4,2,"['python', 'sql', 'machine learning', 'pandas', 'yourself', 'fly']"
DevOps Engineer,"AWS, Docker, Kubernetes, someone, mother",5-7 years,5,7,"['aws', 'docker', 'kubernetes', 'someone', 'mother']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, surface, partner",5-9 years,5,9,"['python', 'sql', 'machine learning', 'pandas', 'surface', 'partner']"
Frontend Developer,"JavaScript, React, HTML/CSS, protect, instead",0-5 years,0,5,"['javascript', 'react', 'html/css', 'protect', 'instead']"
DevOps Engineer,"AWS, Docker, Kubernetes, management, strategy",1-3 years,1,3,"['aws', 'docker', 'kubernetes', 'management', 'strategy']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, any, hope",4-10 years,4,10,"['python', 'sql', 'machine learning', 'pandas', 'any', 'hope']"
DevOps Engineer,"AWS, Docker, Kubernetes, image, instead",1-5 years,1,5,"['aws', 'docker', 'kubernetes', 'image', 'instead']"
Frontend Developer,"JavaScript, React, HTML/CSS, mention, least",1-7 years,1,7,"['javascript', 'react', 'html/css', 'mention', 'least']"
DevOps Engineer,"AWS, Docker, Kubernetes, financial, during",0-6 years,0,6,"['aws', 'docker', 'kubernetes', 'financial', 'during']"
Frontend Developer,"JavaScript, React, HTML/CSS, force, thing",5-3 years,5,3,"['javascript', 'react', 'html/css', 'force', 'thing']"
DevOps Engineer,"AWS, Docker, Kubernetes, sister, become",1-2 years,1,2,"['aws', 'docker', 'kubernetes', 'sister', 'become']"
Frontend Developer,"JavaScript, React, HTML/CSS, energy, fly",4-8 years,4,8,"['javascript', 'react', 'html/css', 'energy', 'fly']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, else, foot",3-4 years,3,4,"['python', 'sql', 'machine learning', 'pandas', 'else', 'foot']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, song, kid",3-7 years,3,7,"['python', 'sql', 'machine learning', 'pandas', 'song', 'kid']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, voice, cell",1-10 years,1,10,"['python', 'sql', 'machine learning', 'pandas', 'voice', 'cell']"
DevOps Engineer,"AWS, Docker, Kubernetes, hour, allow",4-5 years,4,5,"['aws', 'docker', 'kubernetes', 'hour', 'allow']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, than, all",3-4 years,3,4,"['python', 'sql', 'machine learning', 'pandas', 'than', 'all']"
Frontend Developer,"JavaScript, React, HTML/CSS, piece, natural",5-9 years,5,9,"['javascript', 'react', 'html/css', 'piece', 'natural']"
DevOps Engineer,"AWS, Docker, Kubernetes, range, air",5-7 years,5,7,"['aws', 'docker', 'kubernetes', 'range', 'air']"
Frontend Developer,"JavaScript, React, HTML/CSS, help, value",0-8 years,0,8,"['javascript', 'react', 'html/css', 'help', 'value']"
Frontend Developer,"JavaScript, React, HTML/CSS, community, point",3-5 years,3,5,"['javascript', 'react', 'html/css', 'community', 'point']"
DevOps Engineer,"AWS, Docker, Kubernetes, half, project",0-2 years,0,2,"['aws', 'docker', 'kubernetes', 'half', 'project']"
DevOps Engineer,"AWS, Docker, Kubernetes, recent, act",5-5 years,5,5,"['aws', 'docker', 'kubernetes', 'recent', 'act']"
DevOps Engineer,"AWS, Docker, Kubernetes, pass, save",0-4 years,0,4,"['aws', 'docker', 'kubernetes', 'pass', 'save']"
DevOps Engineer,"AWS, Docker, Kubernetes, safe, argue",0-8 years,0,8,"['aws', 'docker', 'kubernetes', 'safe', 'argue']"
DevOps Engineer,"AWS, Docker, Kubernetes, identify, maintain",5-9 years,5,9,"['aws', 'docker', 'kubernetes', 'identify', 'maintain']"
DevOps Engineer,"AWS, Docker, Kubernetes, tree, successful",5-9 years,5,9,"['aws', 'docker', 'kubernetes', 'tree', 'successful']"
DevOps Engineer,"AWS, Docker, Kubernetes, usually, church",3-6 years,3,6,"['aws', 'docker', 'kubernetes', 'usually', 'church']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, organization, computer",4-4 years,4,4,"['python', 'sql', 'machine learning', 'pandas', 'organization', 'computer']"
Frontend Developer,"JavaScript, React, HTML/CSS, whether, late",2-2 years,2,2,"['javascript', 'react', 'html/css', 'whether', 'late']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, social, simply",3-10 years,3,10,"['python', 'sql', 'machine learning', 'pandas', 'social', 'simply']"
Frontend Developer,"JavaScript, React, HTML/CSS, management, finally",1-4 years,1,4,"['javascript', 'react', 'html/css', 'management', 'finally']"
Frontend Developer,"JavaScript, React, HTML/CSS, answer, control",5-4 years,5,4,"['javascript', 'react', 'html/css', 'answer', 'control']"
Frontend Developer,"JavaScript, React, HTML/CSS, old, able",3-6 years,3,6,"['javascript', 'react', 'html/css', 'old', 'able']"
DevOps Engineer,"AWS, Docker, Kubernetes, claim, effect",4-5 years,4,5,"['aws', 'docker', 'kubernetes', 'claim', 'effect']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, would, describe",1-6 years,1,6,"['python', 'sql', 'machine learning', 'pandas', 'would', 'describe']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, focus, society",3-3 years,3,3,"['python', 'sql', 'machine learning', 'pandas', 'focus', 'society']"
Frontend Developer,"JavaScript, React, HTML/CSS, happen, contain",5-8 years,5,8,"['javascript', 'react', 'html/css', 'happen', 'contain']"
Frontend Developer,"JavaScript, React, HTML/CSS, since, this",2-5 years,2,5,"['javascript', 'react', 'html/css', 'since', 'this']"
Frontend Developer,"JavaScript, React, HTML/CSS, room, matter",3-6 years,3,6,"['javascript', 'react', 'html/css', 'room', 'matter']"
Frontend Developer,"JavaScript, React, HTML/CSS, door, half",4-6 years,4,6,"['javascript', 'react', 'html/css', 'door', 'half']"
Frontend Developer,"JavaScript, React, HTML/CSS, several, memory",4-9 years,4,9,"['javascript', 'react', 'html/css', 'several', 'memory']"
DevOps Engineer,"AWS, Docker, Kubernetes, television, trip",1-10 years,1,10,"['aws', 'docker', 'kubernetes', 'television', 'trip']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, avoid, choice",3-6 years,3,6,"['python', 'sql', 'machine learning', 'pandas', 'avoid', 'choice']"
DevOps Engineer,"AWS, Docker, Kubernetes, tax, determine",0-6 years,0,6,"['aws', 'docker', 'kubernetes', 'tax', 'determine']"
DevOps Engineer,"AWS, Docker, Kubernetes, check, trial",2-8 years,2,8,"['aws', 'docker', 'kubernetes', 'check', 'trial']"
DevOps Engineer,"AWS, Docker, Kubernetes, part, magazine",1-5 years,1,5,"['aws', 'docker', 'kubernetes', 'part', 'magazine']"
DevOps Engineer,"AWS, Docker, Kubernetes, radio, body",1-2 years,1,2,"['aws', 'docker', 'kubernetes', 'radio', 'body']"
DevOps Engineer,"AWS, Docker, Kubernetes, before, reveal",0-3 years,0,3,"['aws', 'docker', 'kubernetes', 'before', 'reveal']"
DevOps Engineer,"AWS, Docker, Kubernetes, chair, large",1-3 years,1,3,"['aws', 'docker', 'kubernetes', 'chair', 'large']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, matter, us",0-6 years,0,6,"['python', 'sql', 'machine learning', 'pandas', 'matter', 'us']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, any, act",0-8 years,0,8,"['python', 'sql', 'machine learning', 'pandas', 'any', 'act']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, development, senior",0-6 years,0,6,"['python', 'sql', 'machine learning', 'pandas', 'development', 'senior']"
DevOps Engineer,"AWS, Docker, Kubernetes, answer, wrong",4-9 years,4,9,"['aws', 'docker', 'kubernetes', 'answer', 'wrong']"
Frontend Developer,"JavaScript, React, HTML/CSS, clearly, huge",4-9 years,4,9,"['javascript', 'react', 'html/css', 'clearly', 'huge']"
Frontend Developer,"JavaScript, React, HTML/CSS, state, now",2-2 years,2,2,"['javascript', 'react', 'html/css', 'state', 'now']"
DevOps Engineer,"AWS, Docker, Kubernetes, because, hit",3-7 years,3,7,"['aws', 'docker', 'kubernetes', 'because', 'hit']"
DevOps Engineer,"AWS, Docker, Kubernetes, work, action",1-3 years,1,3,"['aws', 'docker', 'kubernetes', 'work', 'action']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, list, probably",2-8 years,2,8,"['python', 'sql', 'machine learning', 'pandas', 'list', 'probably']"
Frontend Developer,"JavaScript, React, HTML/CSS, benefit, factor",3-7 years,3,7,"['javascript', 'react', 'html/css', 'benefit', 'factor']"
Frontend Developer,"JavaScript, React, HTML/CSS, news, they",5-2 years,5,2,"['javascript', 'react', 'html/css', 'news', 'they']"
Frontend Developer,"JavaScript, React, HTML/CSS, history, red",3-2 years,3,2,"['javascript', 'react', 'html/css', 'history', 'red']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, city, me",4-5 years,4,5,"['python', 'sql', 'machine learning', 'pandas', 'city', 'me']"
DevOps Engineer,"AWS, Docker, Kubernetes, time, stuff",2-7 years,2,7,"['aws', 'docker', 'kubernetes', 'time', 'stuff']"
Frontend Developer,"JavaScript, React, HTML/CSS, skill, voice",1-6 years,1,6,"['javascript', 'react', 'html/css', 'skill', 'voice']"
DevOps Engineer,"AWS, Docker, Kubernetes, popular, adult",1-3 years,1,3,"['aws', 'docker', 'kubernetes', 'popular', 'adult']"
Frontend Developer,"JavaScript, React, HTML/CSS, work, whose",5-5 years,5,5,"['javascript', 'react', 'html/css', 'work', 'whose']"
DevOps Engineer,"AWS, Docker, Kubernetes, wide, paper",0-8 years,0,8,"['aws', 'docker', 'kubernetes', 'wide', 'paper']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, grow, red",1-6 years,1,6,"['python', 'sql', 'machine learning', 'pandas', 'grow', 'red']"
Frontend Developer,"JavaScript, React, HTML/CSS, along, low",1-3 years,1,3,"['javascript', 'react', 'html/css', 'along', 'low']"
DevOps Engineer,"AWS, Docker, Kubernetes, stand, data",2-8 years,2,8,"['aws', 'docker', 'kubernetes', 'stand', 'data']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, increase, political",2-4 years,2,4,"['python', 'sql', 'machine learning', 'pandas', 'increase', 'political']"
DevOps Engineer,"AWS, Docker, Kubernetes, hit, agency",0-9 years,0,9,"['aws', 'docker', 'kubernetes', 'hit', 'agency']"
Frontend Developer,"JavaScript, React, HTML/CSS, figure, oil",0-9 years,0,9,"['javascript', 'react', 'html/css', 'figure', 'oil']"
Frontend Developer,"JavaScript, React, HTML/CSS, number, so",3-6 years,3,6,"['javascript', 'react', 'html/css', 'number', 'so']"
DevOps Engineer,"AWS, Docker, Kubernetes, science, data",0-9 years,0,9,"['aws', 'docker', 'kubernetes', 'science', 'data']"
Frontend Developer,"JavaScript, React, HTML/CSS, short, involve",2-4 years,2,4,"['javascript', 'react', 'html/css', 'short', 'involve']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, administration, range",2-6 years,2,6,"['python', 'sql', 'machine learning', 'pandas', 'administration', 'range']"
DevOps Engineer,"AWS, Docker, Kubernetes, opportunity, this",5-9 years,5,9,"['aws', 'docker', 'kubernetes', 'opportunity', 'this']"
Frontend Developer,"JavaScript, React, HTML/CSS, although, issue",3-10 years,3,10,"['javascript', 'react', 'html/css', 'although', 'issue']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, act, rock",3-2 years,3,2,"['python', 'sql', 'machine learning', 'pandas', 'act', 'rock']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, station, record",0-3 years,0,3,"['python', 'sql', 'machine learning', 'pandas', 'station', 'record']"
Frontend Developer,"JavaScript, React, HTML/CSS, owner, particular",5-2 years,5,2,"['javascript', 'react', 'html/css', 'owner', 'particular']"
DevOps Engineer,"AWS, Docker, Kubernetes, magazine, collection",1-3 years,1,3,"['aws', 'docker', 'kubernetes', 'magazine', 'collection']"
Frontend Developer,"JavaScript, React, HTML/CSS, attack, dream",2-4 years,2,4,"['javascript', 'react', 'html/css', 'attack', 'dream']"
DevOps Engineer,"AWS, Docker, Kubernetes, similar, front",2-5 years,2,5,"['aws', 'docker', 'kubernetes', 'similar', 'front']"
DevOps Engineer,"AWS, Docker, Kubernetes, wife, candidate",5-9 years,5,9,"['aws', 'docker', 'kubernetes', 'wife', 'candidate']"
DevOps Engineer,"AWS, Docker, Kubernetes, opportunity, support",2-7 years,2,7,"['aws', 'docker', 'kubernetes', 'opportunity', 'support']"
DevOps Engineer,"AWS, Docker, Kubernetes, opportunity, official",2-6 years,2,6,"['aws', 'docker', 'kubernetes', 'opportunity', 'official']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, step, herself",5-3 years,5,3,"['python', 'sql', 'machine learning', 'pandas', 'step', 'herself']"
DevOps Engineer,"AWS, Docker, Kubernetes, probably, sport",3-5 years,3,5,"['aws', 'docker', 'kubernetes', 'probably', 'sport']"
DevOps Engineer,"AWS, Docker, Kubernetes, security, tree",3-8 years,3,8,"['aws', 'docker', 'kubernetes', 'security', 'tree']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, prevent, will",4-2 years,4,2,"['python', 'sql', 'machine learning', 'pandas', 'prevent', 'will']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, officer, chance",0-3 years,0,3,"['python', 'sql', 'machine learning', 'pandas', 'officer', 'chance']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, ask, sport",5-3 years,5,3,"['python', 'sql', 'machine learning', 'pandas', 'ask', 'sport']"
Frontend Developer,"JavaScript, React, HTML/CSS, have, garden",4-10 years,4,10,"['javascript', 'react', 'html/css', 'have', 'garden']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, live, east",3-10 years,3,10,"['python', 'sql', 'machine learning', 'pandas', 'live', 'east']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, dinner, me",4-10 years,4,10,"['python', 'sql', 'machine learning', 'pandas', 'dinner', 'me']"
Frontend Developer,"JavaScript, React, HTML/CSS, that, rich",2-8 years,2,8,"['javascript', 'react', 'html/css', 'that', 'rich']"
DevOps Engineer,"AWS, Docker, Kubernetes, have, especially",2-10 years,2,10,"['aws', 'docker', 'kubernetes', 'have', 'especially']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, soldier, until",5-4 years,5,4,"['python', 'sql', 'machine learning', 'pandas', 'soldier', 'until']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, artist, certainly",5-7 years,5,7,"['python', 'sql', 'machine learning', 'pandas', 'artist', 'certainly']"
Frontend Developer,"JavaScript, React, HTML/CSS, manage, rather",3-3 years,3,3,"['javascript', 'react', 'html/css', 'manage', 'rather']"
DevOps Engineer,"AWS, Docker, Kubernetes, role, decision",1-6 years,1,6,"['aws', 'docker', 'kubernetes', 'role', 'decision']"
Frontend Developer,"JavaScript, React, HTML/CSS, whom, home",3-2 years,3,2,"['javascript', 'react', 'html/css', 'whom', 'home']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, explain, second",3-6 years,3,6,"['python', 'sql', 'machine learning', 'pandas', 'explain', 'second']"
Frontend Developer,"JavaScript, React, HTML/CSS, performance, speech",5-5 years,5,5,"['javascript', 'react', 'html/css', 'performance', 'speech']"
